"InChI=1S/C13H9NS2/c15-13-12(10-6-2-1-3-7-10)16-11-8-4-5-9-14(11)13/h1-9H/p+1",5.3,0.35
"InChI=1S/C13H11N/c1-9-10-6-4-7-11(10)12-5-2-3-8-13(12)14-9/h2-8,14H,1H3",4.5,0.357143
"InChI=1S/C13H9NS/c1-2-4-10(5-3-1)11-6-7-12-9-15-14-13(12)8-11/h1-9H",5.3,0.3625
"InChI=1S/C8H6IN/c9-7-3-5-10-4-1-2-8(10)6-7/h1-6H",4.5,0.388889
"InChI=1S/C8H6N2O/c11-10-8-5-6-3-1-2-4-7(6)9-8/h1-5,9H",4.5,0.509434
"InChI=1S/C11H11NO/c1-8-7-9-3-4-10(13)5-6-11(9)12(8)2/h3-7H,1-2H3",4.5,0.467742
"InChI=1S/C8H7NO2/c10-8-5-6-3-1-2-4-7(6)9(8)11/h1-5,10-11H",4.5,0.428571
"InChI=1S/C14H11N/c1-2-7-13(8-3-1)15-11-10-12-6-4-5-9-14(12)15/h1-11H",5.3,0.351351
"InChI=1S/C10H7N3O/c11-6-12-10(14)9-5-7-3-1-2-4-8(7)13-9/h1-5,13H,(H,12,14)",4.5,0.415385
"InChI=1S/C13H10N2/c1-2-7-13(8-3-1)15-10-12-6-4-5-11(12)9-14-15/h1-10H",5.3,0.345679
"InChI=1S/C14H9NO/c16-14-13-8-11(6-7-12(13)9-15-14)10-4-2-1-3-5-10/h1-9H",5.3,0.353659
"InChI=1S/C10H7NO/c1-2-4-9-7(3-1)8-5-11-6-10(8)12-9/h1-6,11H",4.5,0.432432
"InChI=1S/C14H11N/c1-2-10-7-8-14-12(9-10)11-5-3-4-6-13(11)15-14/h2-9,15H,1H2",4.5,0.445783
"InChI=1S/C13H9NO/c15-12-8-4-3-7-11-13(12)9-5-1-2-6-10(9)14-11/h1-8,14H",5.1,0.447059
"InChI=1S/C14H10O/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10H",5.3,0.413333
"InChI=1S/C12H9NS/c1-2-4-12-10(3-1)5-7-13(12)11-6-8-14-9-11/h1-9H",5.9,0.371429
"InChI=1S/C11H10N2/c1-9(8-12)13-7-6-10-4-2-3-5-11(10)13/h2-7,9H,1H3/t9-/m1/s1",4.5,0.45
"InChI=1S/C12H9NS/c1-2-4-11-9(3-1)7-12(13-11)10-5-6-14-8-10/h1-8,13H",5.9,0.397059
"InChI=1S/C13H11N/c1-10-5-4-7-12-9-11-6-2-3-8-13(11)14(10)12/h2-9H,1H3",5.1,0.380282
"InChI=1S/C9H8FN/c10-7-11-6-5-8-3-1-2-4-9(8)11/h1-6H,7H2",4.5,0.481481
"InChI=1S/C11H11N/c1-2-4-11-9(3-1)7-8-12(11)10-5-6-10/h1-4,7-8,10H,5-6H2",5.3,0.440678
"InChI=1S/C13H7NO/c14-8-9-4-3-6-11-10-5-1-2-7-12(10)15-13(9)11/h1-7H",5.1,0.409639
"InChI=1S/C14H10O/c1-2-5-11(6-3-1)12-7-4-8-14-13(12)9-10-15-14/h1-10H",5.3,0.35
"InChI=1S/C13H10N2/c1-2-4-10(5-3-1)12-8-11-6-7-14-13(11)15-9-12/h1-9H,(H,14,15)",5.3,0.345679
"InChI=1S/C9H7N2/c1-10-8-2-3-9-7(6-8)4-5-11-9/h1-6,11H/q+1",4.5,0.355932
"InChI=1S/C11H11N/c1-3-9-4-5-10-6-7-12(2)11(10)8-9/h3-8H,1H2,2H3",4.5,0.377049
"InChI=1S/C8H7NO/c10-8-5-7-3-1-2-4-9(7)6-8/h1-6,10H",4.5,0.37037
"InChI=1S/C13H11N/c1-10-6-7-14-12(8-10)9-11-4-2-3-5-13(11)14/h2-9H,1H3",4.5,0.356164
"InChI=1S/C13H9NS/c1-2-5-11-10(4-1)7-8-12(14-11)13-6-3-9-15-13/h1-9H",4.5,0.418919
"InChI=1S/C9H7NO/c11-8-4-2-1-3-7-5-6-10-9(7)8/h1-6,10H",4.5,0.383333
"InChI=1S/C13H8N2/c14-9-11-10-5-1-2-6-12(10)15-8-4-3-7-13(11)15/h1-8H",4.5,0.360465
"InChI=1S/C10H12N2/c1-11(2)12-8-7-9-5-3-4-6-10(9)12/h3-8H,1-2H3",4.5,0.490909
"InChI=1S/C13H8N2/c14-9-15-12-7-3-1-5-10(12)11-6-2-4-8-13(11)15/h1-8H",4.5,0.539474
"InChI=1S/C14H11N/c1-2-5-11(6-3-1)12-7-4-8-14-13(12)9-10-15-14/h1-10,15H",5.3,0.35
"InChI=1S/C8H6IN/c9-8-5-6-3-1-2-4-7(6)10-8/h1-5,10H",4.5,0.55102
"InChI=1S/C14H11N/c1-2-6-12(7-3-1)13-10-14-8-4-5-9-15(14)11-13/h1-11H",5.3,0.432432
"InChI=1S/C8H8N2/c9-10-6-5-7-3-1-2-4-8(7)10/h1-6H,9H2",4.5,0.52
"InChI=1S/C13H9NO/c1-2-12(10-3-6-14-7-4-10)9-13-11(1)5-8-15-13/h1-9H",5.7,0.3625
"InChI=1S/C11H11N/c1-2-5-10-8-9-6-3-4-7-11(9)12-10/h2-8,12H,1H3/b5-2+",4.5,0.491228
"InChI=1S/C14H10N2/c1-3-7-11(8-4-1)14-15-12-9-5-2-6-10-13(12)16-14/h1-10H",5.3,0.414634
"InChI=1S/C12H7ClO/c13-10-6-3-5-9-8-4-1-2-7-11(8)14-12(9)10/h1-7H",4.5,0.43038
"InChI=1S/C10H9NO/c12-8-7-11-6-5-9-3-1-2-4-10(9)11/h1-6,8H,7H2",4.5,0.440678
"InChI=1S/C10H10IN/c1-7-8-5-3-4-6-9(8)12(2)10(7)11/h3-6H,1-2H3",4.5,0.366667
"InChI=1S/C8H7NO/c10-8-5-6-3-1-2-4-7(6)9-8/h1-5,9-10H",4.5,0.55102
"InChI=1S/C13H8N2/c14-9-13-11-6-2-1-5-10(11)12-7-3-4-8-15(12)13/h1-8H",4.5,0.392857
"InChI=1S/C8H6BrN/c9-7-1-2-8-6(5-7)3-4-10-8/h1-5,10H",4.5,0.388889
"InChI=1S/C14H10O/c1-2-4-11(5-3-1)13-7-6-12-8-9-15-14(12)10-13/h1-10H",5.3,0.379747
"InChI=1S/C13H9NO/c1-2-6-10(7-3-1)13-11-8-4-5-9-12(11)14-15-13/h1-9H",5.3,0.38961
"InChI=1S/C13H10NS/c1-2-6-11(7-3-1)12-10-15-13-8-4-5-9-14(12)13/h1-10H/q+1",5.3,0.371795
"InChI=1S/C12H7BrO/c13-9-5-3-7-11-12(9)8-4-1-2-6-10(8)14-11/h1-7H",5.1,0.4125
"InChI=1S/C13H9OP/c1-2-6-10(7-3-1)13-14-11-8-4-5-9-12(11)15-13/h1-9H",5.3,0.394737
"InChI=1S/C13H9NO/c1-2-4-12-10(3-1)5-6-13(14-12)11-7-8-15-9-11/h1-9H",4.5,0.418919
"InChI=1S/C11H11NO/c1-8-7-9-5-3-4-6-10(13)11(9)12(8)2/h3-7H,1-2H3",4.5,0.421875
"InChI=1S/C14H11N/c1-2-10-7-8-12-11-5-3-4-6-13(11)15-14(12)9-10/h2-9,15H,1H2",4.5,0.45122
"InChI=1S/C14H10S/c1-2-4-11(5-3-1)12-6-7-14-13(10-12)8-9-15-14/h1-10H",5.3,0.379747
"InChI=1S/C12H9N3/c1-5-13-6-2-9(1)10-3-7-14-12-11(10)4-8-15-12/h1-8H,(H,14,15)",5.7,0.35
"InChI=1S/C9H10N2/c1-7-6-8-4-2-3-5-9(8)11(7)10/h2-6H,10H2,1H3",4.5,0.538462
"InChI=1S/C12H9N/c1-2-6-12-10(4-1)7-8-11-5-3-9-13(11)12/h1-9H",4.5,0.362319
"InChI=1S/C12H9NO/c1-2-5-10-9(4-1)8-11(13-10)12-6-3-7-14-12/h1-8,13H",5.9,0.397059
"InChI=1S/C13H10N/c1-4-8-13-11(5-1)9-10-14(13)12-6-2-3-7-12/h1-10H",5.5,0.371429
"InChI=1S/C9H8ClN/c1-7-6-8-4-2-3-5-9(8)11(7)10/h2-6H,1H3",4.5,0.538462
"InChI=1S/C9H8BrN/c1-11-5-4-7-6-8(10)2-3-9(7)11/h2-6H,1H3",4.5,0.410714
"InChI=1S/C14H11N/c1-2-10-6-5-9-13-14(10)11-7-3-4-8-12(11)15-13/h2-9,15H,1H2",5.1,0.392857
"InChI=1S/C14H10S/c1-2-6-11(7-3-1)13-10-15-14-9-5-4-8-12(13)14/h1-10H",5.3,0.407895
"InChI=1S/C13H10N2/c1-2-4-13-10(3-1)7-12(9-15-13)11-5-6-14-8-11/h1-9,14H",4.9,0.342105
"InChI=1S/C13H11N/c1-10-9-11-5-2-3-6-13(11)14-8-4-7-12(10)14/h2-9H,1H3",4.5,0.356164
"InChI=1S/C11H10N2/c1-8(7-12)11-6-9-4-2-3-5-10(9)13-11/h2-6,8,13H,1H3/t8-/m1/s1",4.5,0.474576
"InChI=1S/C13H9NS/c1-2-4-12-10(3-1)5-6-13(14-12)11-7-8-15-9-11/h1-9H",4.5,0.418919
"InChI=1S/C12H8N2S/c1-2-4-10-9(3-1)5-6-11(14-10)12-7-15-8-13-12/h1-8H",4.5,0.418919
"InChI=1S/C13H10N2/c1-2-6-11(7-3-1)13-14-10-12-8-4-5-9-15(12)13/h1-10H",5.3,0.371795
"InChI=1S/C8H8N2O/c11-10-8-5-6-3-1-2-4-7(6)9-8/h1-5,9-11H",4.5,0.509434
"InChI=1S/C13H10N2/c1-2-6-11(7-3-1)12-10-14-13-8-4-5-9-15(12)13/h1-10H",5.3,0.371795
"InChI=1S/C9H6N2/c1-10-9-6-7-4-2-3-5-8(7)11-9/h2-6,11H",4.5,0.509434
"InChI=1S/C13H9NS/c1-2-4-10(5-3-1)11-6-7-13-12(8-11)9-15-14-13/h1-9H",5.3,0.3625
"InChI=1S/C12H7IO/c13-8-5-6-10-9-3-1-2-4-11(9)14-12(10)7-8/h1-7H",4.5,0.480519
"InChI=1S/C12H7FO/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-12/h1-7H",4.5,0.480519
"InChI=1S/C13H10O/c1-9-6-7-13-11(8-9)10-4-2-3-5-12(10)14-13/h2-8H,1H3",4.5,0.480519
"InChI=1S/C10H9NO/c1-7-6-8-4-2-3-5-9(12)10(8)11-7/h2-6,11H,1H3",4.5,0.403226
"InChI=1S/C11H10N2O/c12-11(14)6-5-9-7-8-3-1-2-4-10(8)13-9/h1-7,13H,(H2,12,14)/b6-5-",4.5,0.415385
"InChI=1S/C11H10N2/c1-9(8-12)13-7-6-10-4-2-3-5-11(10)13/h2-7,9H,1H3/t9-/m0/s1",4.5,0.45
"InChI=1S/C11H10N2/c12-7-3-8-13-9-6-10-4-1-2-5-11(10)13/h1-2,4-6,9H,3,8H2",4.5,0.4
"InChI=1S/C12H7ClO/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-12/h1-7H",4.5,0.480519
"InChI=1S/C14H10S/c1-2-6-11(7-3-1)14-10-12-8-4-5-9-13(12)15-14/h1-10H",5.3,0.413333
"InChI=1S/C12H9N3/c1-4-13-5-2-9(1)11-7-10-3-6-14-12(10)15-8-11/h1-8H,(H,14,15)",5.7,0.3625
"InChI=1S/C9H8O/c1-7-6-8-4-2-3-5-9(8)10-7/h2-6H,1H3",4.5,0.357143
"InChI=1S/C10H9N3/c11-6-5-9-7-8-3-1-2-4-10(8)13(9)12/h1-4,7H,5,12H2",4.5,0.369231
"InChI=1S/C13H9N3/c1-2-12-8-14-5-3-11(12)7-10(1)13-4-6-15-16-9-13/h1-9H",4.7,0.325
"InChI=1S/C13H10N2/c1-2-6-12-11(5-1)8-10-15(12)13-7-3-4-9-14-13/h1-10H",5.7,0.351351
"InChI=1S/C12H9NS/c1-2-5-10-9(4-1)8-11(13-10)12-6-3-7-14-12/h1-8,13H",5.9,0.397059
"InChI=1S/C10H7NS/c1-2-4-8-7(3-1)10-9(11-8)5-6-12-10/h1-6,11H",4.5,0.376623
"InChI=1S/C13H9NS/c1-2-13-12(5-8-15-13)9-11(1)10-3-6-14-7-4-10/h1-9H",5.7,0.3625
"InChI=1S/C10H11NO/c12-6-5-9-7-8-3-1-2-4-10(8)11-9/h1-4,7,11-12H,5-6H2",4.5,0.465517
"InChI=1S/C13H11N/c1-10-6-7-12-8-11-4-2-3-5-13(11)14(12)9-10/h2-9H,1H3",4.5,0.356164
"InChI=1S/C12H8OS/c14-11-7-3-5-9-8-4-1-2-6-10(8)13-12(9)11/h1-7,14H",4.5,0.43038
"InChI=1S/C9H9N3O/c10-9(13)8-5-6-3-1-2-4-7(6)12(8)11/h1-5H,11H2,(H2,10,13)",4.5,0.387097
"InChI=1S/C9H9NS/c1-11-9-6-7-4-2-3-5-8(7)10-9/h2-6,10H,1H3",4.5,0.538462
"InChI=1S/C13H10N2/c1-2-4-11(5-3-1)12-6-8-15-9-7-14-13(15)10-12/h1-10H",5.3,0.3625
"InChI=1S/C10H9NO2/c1-13-11-9(7-12)6-8-4-2-3-5-10(8)11/h2-7H,1H3",4.5,0.396825
"InChI=1S/C13H9NO/c1-2-4-10(5-3-1)11-6-7-12-13(8-11)15-9-14-12/h1-9H",5.3,0.3625
"InChI=1S/C11H13N/c1-3-10-8-9-6-4-5-7-11(9)12(10)2/h4-8H,3H2,1-2H3",4.5,0.555556
"InChI=1S/C12H9NO/c14-13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)13/h1-8,14H",4.5,0.561644
"InChI=1S/C13H9NO/c1-2-5-10(6-3-1)13-9-11-12(15-13)7-4-8-14-11/h1-9H",5.3,0.333333
"InChI=1S/C8H6ClN/c9-7-2-1-6-3-4-10-8(6)5-7/h1-5,10H",4.5,0.388889
"InChI=1S/C13H9NS/c1-2-4-10(5-3-1)11-6-7-12-13(8-11)15-9-14-12/h1-9H",5.3,0.3625
"InChI=1S/C12H7BrO/c13-10-6-3-5-9-8-4-1-2-7-11(8)14-12(9)10/h1-7H",4.5,0.43038
"InChI=1S/C13H10N2/c1-2-6-12-10(4-1)8-13(15-12)11-5-3-7-14-9-11/h1-9,15H",6.1,0.375
"InChI=1S/C13H10O/c1-9-6-7-11-10-4-2-3-5-12(10)14-13(11)8-9/h2-8H,1H3",4.5,0.480519
"InChI=1S/C11H9NO2/c1-12-9-5-3-2-4-8(9)6-10(12)11(14)7-13/h2-7H,1H3",4.5,0.467742
"InChI=1S/C13H9NO/c1-2-5-11-10(4-1)7-8-12(14-11)13-6-3-9-15-13/h1-9H",4.5,0.418919
"InChI=1S/C12H7IO/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-12/h1-7H",4.5,0.480519
"InChI=1S/C8H6ClNO/c9-11-7-1-2-8-6(5-7)3-4-10-8/h1-5,10H",4.5,0.355932
"InChI=1S/C11H13N/c1-8-5-4-6-10-7-9(2)12(3)11(8)10/h4-7H,1-3H3",4.5,0.360656
"InChI=1S/C13H9N3/c1-2-5-11-10(4-1)7-8-12(15-11)13-6-3-9-14-16-13/h1-9H",4.7,0.397436
"InChI=1S/C14H10O/c1-2-4-11(5-3-1)12-6-7-14-13(10-12)8-9-15-14/h1-10H",5.3,0.379747
"InChI=1S/C14H9N/c1-2-6-12-11(5-1)13-7-3-4-10-8-9-14(12)15(10)13/h1-9H",4.5,0.397727
"InChI=1S/C13H9N3/c1-2-11(12-4-6-15-16-9-12)7-13-8-14-5-3-10(1)13/h1-9H",4.7,0.325
"InChI=1S/C14H11N/c1-2-4-11(5-3-1)13-7-6-12-8-9-15-14(12)10-13/h1-10,15H",5.3,0.379747
"InChI=1S/C13H10N2/c1-2-11-13-10(7-8-14-11)9-5-3-4-6-12(9)15-13/h2-8,15H,1H2",5.1,0.344828
"InChI=1S/C9H8N2O/c10-9(12)11-6-5-7-3-1-2-4-8(7)11/h1-6H,(H2,10,12)",4.5,0.464286
"InChI=1S/C11H10N2/c1-8(7-12)11-6-9-4-2-3-5-10(9)13-11/h2-6,8,13H,1H3/t8-/m0/s1",4.5,0.474576
"InChI=1S/C7H5NO/c1-2-4-7-6(3-1)5-9-8-7/h1-5H",4.5,0.363636
"InChI=1S/C9H8ClN/c1-11-5-4-7-6-8(10)2-3-9(7)11/h2-6H,1H3",4.5,0.410714
"InChI=1S/C13H11N/c1-9-8-12-11-5-3-2-4-10(11)6-7-13(12)14-9/h2-8,14H,1H3",4.5,0.371429
"InChI=1S/C10H10FN/c1-7-5-8-3-4-9(11)6-10(8)12(7)2/h3-6H,1-2H3",4.5,0.431034
"InChI=1S/C13H9NS/c1-2-6-10(7-3-1)13-11-8-4-5-9-12(11)15-14-13/h1-9H",5.3,0.38961
"InChI=1S/C10H11N/c1-2-11-8-7-9-5-3-4-6-10(9)11/h3-8H,2H2,1H3",4.5,0.509434
"InChI=1S/C10H11NS/c1-2-12-10-7-8-5-3-4-6-9(8)11-10/h3-7,11H,2H2,1H3",4.5,0.491228
"InChI=1S/C9H8FN/c10-6-8-5-7-3-1-2-4-9(7)11-8/h1-5,11H,6H2",4.5,0.509434
"InChI=1S/C10H11N/c1-2-9-7-8-5-3-4-6-10(8)11-9/h3-7,11H,2H2,1H3",4.5,0.538462
"InChI=1S/C9H9NO2S/c1-10-8-5-3-2-4-7(8)6-9(10)13(11)12/h2-6H,1H3,(H,11,12)",4.5,0.508772
"InChI=1S/C10H10N2S/c1-11-10(13)12-7-6-8-4-2-3-5-9(8)12/h2-7H,1H3,(H,11,13)",4.5,0.45
"InChI=1S/C9H7BrFN/c1-12-7-5-3-2-4-6(7)8(11)9(12)10/h2-5H,1H3",4.5,0.356164
"InChI=1S/C13H9N3/c1-2-11-8-10(3-4-13(11)14-6-1)12-5-7-15-16-9-12/h1-9H",4.7,0.325
"InChI=1S/C14H10O/c1-2-5-11(6-3-1)13-8-4-7-12-9-10-15-14(12)13/h1-10H",5.3,0.35
"InChI=1S/C7H6N2/c1-2-6-4-8-5-7(6)9-3-1/h1-5,8H",4.5,0.363636
"InChI=1S/C12H8N2S/c1-2-4-10-9(3-1)5-6-11(14-10)12-13-7-8-15-12/h1-8H",4.5,0.418919
"InChI=1S/C13H9N3/c1-3-10-5-6-11(9-13(10)14-7-1)12-4-2-8-15-16-12/h1-9H",4.7,0.341772
"InChI=1S/C12H9NO/c1-2-4-11-9(3-1)7-12(13-11)10-5-6-14-8-10/h1-8,13H",5.9,0.397059
"InChI=1S/C8H6BrN/c9-10-6-5-7-3-1-2-4-8(7)10/h1-6H",4.5,0.52
"InChI=1S/C13H9NS/c1-2-12(10-3-6-14-7-4-10)9-13-11(1)5-8-15-13/h1-9H",5.7,0.3625
"InChI=1S/C10H10ClN/c1-7-8-5-3-4-6-9(8)12(2)10(7)11/h3-6H,1-2H3",4.5,0.366667
"InChI=1S/C13H10N2/c1-2-5-11(6-3-1)12-7-4-8-13-14-9-10-15(12)13/h1-10H",5.3,0.35
"InChI=1S/C10H10BrN/c1-7-6-8-4-3-5-9(11)10(8)12(7)2/h3-6H,1-2H3",4.5,0.360656
"InChI=1S/C13H10N2/c1-2-5-11(6-3-1)12-7-4-8-15-10-14-9-13(12)15/h1-10H",5.3,0.333333
"InChI=1S/C13H9NO/c1-2-4-10(5-3-1)11-6-7-13-12(8-11)14-9-15-13/h1-9H",5.3,0.3625
"InChI=1S/C13H7NO/c14-8-9-5-6-13-11(7-9)10-3-1-2-4-12(10)15-13/h1-7H",4.5,0.445783
"InChI=1S/C9H8ClN/c1-6-4-7-2-3-8(10)5-9(7)11-6/h2-5,11H,1H3",4.5,0.410714
"InChI=1S/C13H9NS/c15-12-8-4-2-6-10-9-5-1-3-7-11(9)14-13(10)12/h1-8,14H",5.1,0.464286
"InChI=1S/C14H10N2/c1-2-6-14-11(4-1)8-13(10-16-14)12-5-3-7-15-9-12/h1-10H",4.7,0.376623
"InChI=1S/C9H8BrN/c1-6-4-7-5-8(10)2-3-9(7)11-6/h2-5,11H,1H3",4.5,0.410714
"InChI=1S/C13H10N2/c1-2-4-11(5-3-1)12-6-7-13-8-14-10-15(13)9-12/h1-10H",5.3,0.379747
"InChI=1S/C13H9NO/c1-2-4-10(5-3-1)11-6-7-13-12(8-11)9-14-15-13/h1-9H",5.3,0.3625
"InChI=1S/C12H8N2S/c1-2-11-8-15-14-12(11)7-10(1)9-3-5-13-6-4-9/h1-8H",5.7,0.379747
"InChI=1S/C13H9N3/c1-2-10-8-11(3-4-12(10)15-5-1)13-9-14-6-7-16-13/h1-9H",4.7,0.325
"InChI=1S/C13H9NO/c1-2-13-12(5-8-15-13)9-11(1)10-3-6-14-7-4-10/h1-9H",5.7,0.3625
"InChI=1S/C10H12N2/c11-6-8-12-7-5-9-3-1-2-4-10(9)12/h1-5,7H,6,8,11H2",4.5,0.440678
"InChI=1S/C6H4N2O/c1-2-5-6(7-3-1)4-9-8-5/h1-4H",4.5,0.363636
"InChI=1S/C7H6N2/c1-2-7-6-8-3-5-9(7)4-1/h1-6H",4.5,0.384615
"InChI=1S/C13H9NO/c1-2-4-10(5-3-1)11-8-13-12(14-9-11)6-7-15-13/h1-9H",5.3,0.345679
"InChI=1S/C10H12N2/c1-12-5-4-9-6-8(7-11)2-3-10(9)12/h2-6H,7,11H2,1H3",4.5,0.377049
"InChI=1S/C9H8FN/c10-6-7-1-2-8-3-4-11-9(8)5-7/h1-5,11H,6H2",4.5,0.355932
"InChI=1S/C9H5N3O/c1-2-4-7-6(3-1)10-8-5-13-12-9(8)11-7/h1-5H",4.5,0.367816
"InChI=1S/C11H6ClNO/c12-11-10-8(5-6-13-11)7-3-1-2-4-9(7)14-10/h1-6H",5.1,0.361446
"InChI=1S/C13H10N2/c1-2-5-11(6-3-1)13-12-7-4-9-15(12)10-8-14-13/h1-10H",5.3,0.333333
"InChI=1S/C10H11NS/c1-11-5-4-9-6-8(7-12)2-3-10(9)11/h2-6,12H,7H2,1H3",4.5,0.377049
"InChI=1S/C12H7ClO/c13-9-5-3-7-11-12(9)8-4-1-2-6-10(8)14-11/h1-7H",5.1,0.4125
"InChI=1S/C10H8N2S/c1-12-9-5-3-2-4-7(9)8-6-11-13-10(8)12/h2-6H,1H3",4.5,0.375
"InChI=1S/C10H10N2S/c1-12-8-5-3-2-4-7(8)6-9(12)10(11)13/h2-6H,1H3,(H2,11,13)",4.5,0.508772
"InChI=1S/C8H6ClN/c9-8-5-6-3-1-2-4-7(6)10-8/h1-5,10H",4.5,0.55102
"InChI=1S/C14H11N/c1-2-6-11(7-3-1)13-10-15-14-9-5-4-8-12(13)14/h1-10,15H",5.3,0.407895
